StartNode;EndNode;Distance;Time;Nodes visited
868027;1083047;581682,4;504;374079
1612037;586601;682853,9;38;28776
86180;1069169;398460,4;182;141885
451152;738817;489744,1;177;119206
1087200;258747;353849,9;20;17489
769745;59476;573890,1;811;410630
552299;1414346;148062,8;3;3256
632049;217162;332676,4;7;7278
320309;140592;507658,9;141;58607
499280;1639446;814162,3;734;506462
1591027;906900;315777,5;15;13457
389437;669209;64854,28;5;3670
1479670;664498;519890,8;18;15994
1420673;186872;738650,1;195;147875
936274;596327;480396,2;275;166346
1607189;399152;355798,6;60;46409
818390;517733;418461,7;87;50065
1418885;395602;422974,9;315;141674
1221132;155348;495920,7;133;84827
826133;1543339;621081,6;269;186427
124282;1069819;282364;26;22881
308019;800825;172790,6;83;32805
897098;20808;611220,4;228;37770
1369551;1018960;578894,3;242;156079
438356;359018;326662,5;121;96305
1664176;1035548;580942,4;337;235203
1328038;733162;756995,5;81;65709
1380197;1705725;806966,5;296;205469
693609;942828;152405,6;263;186923
851530;1166281;478604,8;163;118644
1393095;264280;695804,8;111;49001
1547141;490872;307386;72;55428
396156;370593;683819,9;118;83259
985685;34566;184889,4;13;11427
1740060;236446;801137,9;856;592429
740628;164961;151727,3;9;7957
1059057;700539;620523,2;428;257109
1515164;521208;522337,1;867;407642
598880;1333211;680936,3;132;104315
1516709;1458861;110076;12;11970
1039545;401712;204306,8;21;19650
1493115;577256;268479,6;105;39932
676750;571641;382619,6;131;100780
815712;85228;548220,1;49;37706
882135;1457758;285960;24;22166
1446591;278304;436145,9;3;3578
1048417;1404451;58454,47;14;12514
150243;1604600;170094,7;32;29792
1267276;1561745;500569,2;313;198309
404668;526505;346829;364;239848
779722;1334985;450018;99;79015
1023499;201909;354925,9;558;337326
1362988;1499215;322941,2;2;2745
1721089;627498;375182,8;63;52084
962596;858989;540608,6;259;185775
1106845;1104997;288118,9;61;48394
1170717;1137267;569043,1;53;45042
515764;969885;884024;1069;583508
1558721;1569114;604252,9;49;44613
1299479;900456;177285,2;17;15930
897029;282302;205073,6;19;17578
534453;462324;220525;3;3758
861142;1399204;782158,1;281;180260
550295;1655162;609211,6;705;471631
998530;781733;351186,2;238;164321
928542;990204;559062,7;230;160391
679139;1449158;182866,3;37;29683
1122812;1291205;241418,7;63;51476
958867;922134;217946,9;57;48497
595150;188214;699218,1;263;159745
867230;23145;303976,8;64;52967
350912;341594;358962,3;20;17535
852185;1655748;471002,8;73;62285
1277716;903459;355911,1;1375;741907
1088836;297390;202158,3;26;23307
3024;580153;425875,1;41;35885
971624;1623864;423188,8;167;81309
437955;741196;705720,7;365;265185
1412054;900663;383486;289;162447
638072;321884;874638,9;317;252488
77202;1052033;208101,5;194;100487
1605057;325111;630956,9;384;292570
176454;180513;629240,9;295;164558
458127;422175;571571,4;795;474730
1613169;969157;555255,6;396;279424
11018;636586;662206,8;202;119900
973963;1111265;765570,2;456;258871
33226;873883;498255,4;61;55246
1675988;192858;784472,3;713;392144
1354738;949993;230514,5;14;11433
121488;1391435;170158,3;12;7320
566325;701140;524609,4;83;41830
778709;348388;322278,5;26;23750
18579;799874;462796,8;33;28790
1011203;381615;505540,8;41;36193
1623750;58203;92471;36;31446
284062;273266;199646,9;34;30098
111011;1559795;344248,8;297;172917
162687;25801;430587,5;77;63040
165140;671671;229338,8;56;44951
1197620;855540;740460,6;952;534937
1034888;119679;357316,1;34;28383
286372;1111036;899252,9;1167;619914
1350789;1604958;270771,4;11;10410
1590637;1308671;913321,9;206;156790
809807;1219195;193207,4;9;7588
1290524;1432677;381164,9;15;14140
200395;430366;446924,6;22;19127
485707;903917;248074,6;84;29769
1291001;1572665;732418,6;568;328518
161934;1402851;424473,6;371;279122
1155571;1231554;213902,5;10;9058
1090005;1697413;412062,2;56;44126
352524;700697;204608,3;77;38525
1000254;218029;339923,3;68;51148
711196;1650187;276731,1;63;49138
1496971;1010546;234027,6;4;4082
356546;446646;795674,3;129;93295
414767;1412271;412345;52;45208
742198;158220;391475,2;205;105459
953836;1447131;572204,9;83;64083
1316407;404555;97282,31;2;2526
512278;595983;598622,6;118;98630
72870;1425244;640385,5;1701;900781
1074088;1003369;565459,6;6;6045
479398;337074;554708,7;47;38095
509736;1539367;304969,8;53;21792
1444568;1547933;273964,8;15;13634
774272;333557;153739,4;8;7339
758512;650092;518935,9;45;37437
604704;1372608;402263,1;1152;747505
597474;904219;521167,8;225;164978
1191476;607457;481379,3;0;764
1680304;934447;304428,8;24;21488
73819;39061;618603,9;257;139811
489149;1623328;362826,6;330;221868
830466;3714;398880,9;371;181215
449015;1453039;486542;216;136445
1659745;685450;488555,7;197;158777
1185135;1501139;612015,1;60;50454
627826;1319608;737085,9;199;139289
888540;1452425;193441,2;18;16008
1170788;1435243;491236,9;255;170892
173330;1702203;412142,9;179;104597
1310577;553212;564230,6;125;103959
1416973;81209;405445,5;23;18671
653759;92105;513431,7;502;332927
1298115;1325827;54312,72;0;530
376514;1594756;591612,3;3;3394
122220;1630326;439818,3;105;80728
1293487;693169;554926,4;92;75920
1594628;1181206;508682,4;78;63561
461771;272953;378968,8;40;30662
1006393;781570;591820,7;157;104237
383841;504030;710351,6;384;305696
618777;320904;475856,8;105;81664
613385;1722308;375121;68;58083
309772;1103079;453051,4;16;15051
64508;300748;577767,6;621;212716
1376607;620646;258988,2;318;234744
1130561;739193;612968,1;616;372445
1734238;1650973;414456;135;57151
64693;19061;455718,9;39;31053
1139918;1105281;758016,1;132;110866
1207691;1339997;59468,44;6;5812
20070;292077;269350,3;543;347104
1485625;1339440;436567,8;510;306134
777378;804151;465120,5;28;21121
920603;878363;153645,8;25;19316
732421;547331;76142,57;0;361
22586;1074829;277858,5;41;34575
526041;1532904;134894,8;8;7522
1113159;53424;332847,5;20;17183
629814;544174;143097,9;4;3867
1718361;1583568;572484,4;207;173350
1535490;75766;470883;154;72876
218148;1246173;636508,3;106;87346
499765;554293;704910,9;89;77689
703530;1688253;76271,25;17;15022
1116513;442710;508444,1;37;33137
877633;1645710;503124;138;101334
1318477;788442;189649,4;92;29018
483959;326700;375449,4;110;76003
579877;1018544;701290,6;184;143612
944929;1250219;630932,4;62;53929
182475;930743;577835,6;196;127778
1312926;829276;61876,57;29;2600
598059;55731;248629,4;151;30413
213151;201333;490438,4;124;64654
537813;11269;618926,8;170;129874
1133846;595744;292141,1;81;58420
1131518;1368721;184976,1;89;59245
1549106;1688903;1130667;836;516646
73928;239451;438524,3;96;78194
839674;223085;117733,8;11;10455
100621;976948;247168,8;21;17600
1506449;289711;125955,3;1;1402
1414296;121474;519214,6;173;136317
1500950;1482198;692014,3;184;101884
1048945;786459;680633,1;227;170338
1218145;1355869;118901,6;18;16859
1343844;468142;263772,4;46;41292
1401092;604746;485995,5;75;60774
507438;1133470;106233;151;79886
648113;444033;608206,6;150;123371
341141;502196;81495,47;5;5230
1150440;1105243;799238,1;189;152200
1053462;281889;567015,9;250;141011
514191;1694355;323933,5;48;40791
983934;539654;812366,5;840;479489
252771;340426;294417,9;30;26459
178869;721844;209458,5;37;31597
1149598;950125;611057,4;169;144527
1168893;1023214;545801,3;81;68725
1159579;476585;171701,9;7;6104
299380;475552;906543,4;358;218370
896987;1495952;448279,8;86;63278
537723;1522576;876818,3;573;265641
996498;663376;569221,3;85;15693
1712227;944359;102131,2;10;8152
1181465;685057;244687,3;68;41245
1335936;395641;662888,9;32;25144
1626542;1343023;304773,6;83;64837
1571107;401205;63799,98;5;5153
1351881;1551194;530332,2;279;172713
498263;509290;677221,7;52;40489
533687;877718;243802,7;173;137051
1176999;621999;212113,4;106;86214
1063142;450966;571683,7;181;100897
1180452;1228823;251691;29;21570
1718490;171528;434343,6;50;29796
144653;1610188;1023813;1404;875568
1349808;1399086;182303,5;10;8363
567520;1275485;132088,7;42;33834
1029989;1595414;226832,7;28;24603
1726726;39575;584097;980;660781
1102788;1312313;383362;18;17081
749088;1527826;242008,7;68;55813
839901;1551173;275682,8;111;34126
1123617;767687;444187,4;357;159845
42366;27172;397653,9;216;157772
869302;492784;289532,8;26;23675
1721887;387696;394008,3;394;258525
962264;1404603;588700,3;26;24695
345576;374499;330040,8;54;47778
1344832;1261260;504658;103;70358
1508506;1697241;405677,3;30;21247
711165;1164408;115097,5;17;12581
250988;16353;462809,2;13;12010
1737814;172020;255854;22;19406
1578283;1449961;933514,9;1094;673338
102417;1501066;252178,2;9;7428
1569066;458688;320832,3;3;3516
1151101;965973;522048,3;34;29364
128630;1393771;538403;839;523922
1526697;1256568;174995,8;94;80361
1071948;412764;428848,8;21;20172
1186456;1691318;348986,2;49;44304
1046825;1396467;141872,5;27;25428
1632899;962111;398324,8;27;24973
436821;907516;379199;79;31364
929909;655490;18668,05;12;2645
250581;465466;620840,9;239;91385
275667;1150145;271129,1;853;587806
601148;1329279;831643,1;151;117940
1276838;823548;401223,1;110;89375
1557958;951596;404451,9;51;28112
934002;337004;183729,6;70;52722
1669354;1112834;623300,9;62;47207
668317;1263199;532558,9;149;122876
981194;1740890;466909,5;201;146778
1275973;696403;421096,2;28;15606
592400;88264;282002,4;31;25329
189312;1095742;451102,7;107;85837
510784;764446;188802;93;70096
117582;599119;463278,9;12;10545
128052;775703;460855,8;622;371841
1479798;670767;721328,6;60;52877
520052;1191525;116136,9;10;7939
1250485;1103600;451871,4;80;62217
183020;955;213880,6;30;26325
364825;543949;398901,1;119;45106
116933;703149;522588,3;130;106965
1443209;120351;374584,6;73;57316
1223360;849452;371371,9;88;71298
21964;1678589;276720,5;42;34299
728150;369700;400804,8;8;8263
1725515;440530;584044,2;482;308098
1376142;233505;556256,2;119;91510
63090;162317;335897,4;341;222700
276153;924524;441366,6;57;12818
639361;1581300;335681,2;280;53346
1211696;677719;128639,4;17;14186
695495;782254;300661,8;22;17539
1216397;263235;671827,7;216;145576
1561550;477828;923791,6;837;577543
1606948;1309315;660128,7;144;62778
1080178;980238;278937,8;83;58897
1376065;732023;910140,9;67;54568
579470;1633850;878624,1;98;79911
389654;68960;169231,5;20;18413
1616980;1405931;425593,9;17;15172
742481;183592;675531,4;1353;938310
1615568;1502950;136490,3;256;129048
794786;1039267;503369,2;107;84742
1039224;286546;266453,4;6;5687
1128435;1088167;320504,1;249;180208
827446;1003095;402044,6;47;35020
1106193;528123;207476,1;36;25854
1076851;1183813;265450,7;200;42303
7653;660954;907622,4;412;267863
648552;960125;181649,3;14;12474
1032500;1288734;526743,9;26;23090
71641;1163433;315607,5;62;51712
1034121;745277;343440,9;39;18411
809064;644118;214598,4;50;34030
1398634;173838;729104,3;189;145616
1517262;207193;601888;139;113795
1052142;978029;635710,1;4;4441
838818;1028104;299745,6;159;76105
806749;937143;471215,1;83;68718
1732066;177129;907763,8;364;267688
968610;1275003;207417;173;85448
1093991;518780;353454,4;79;66728
481868;77082;165820,3;22;18608
1618644;847941;245364,5;32;27783
1399770;1140256;660036,4;295;224891
1626196;1473298;233722,8;262;201552
1165006;656855;325681,6;103;79352
373430;1198345;244336,3;234;148754
111950;452134;512472,7;136;105425
468829;49509;248939,4;3;3132
230203;395105;515971,7;87;67111
632511;954596;416097,8;20;15344
1315504;620253;490883,8;42;36041
1695551;128164;179838,2;15;13204
1433903;48746;641876,3;293;161984
377063;815108;626479,1;321;238499
673486;471423;438633,7;47;39746
1736113;1502096;95020,67;1;1914
194743;1297459;297621,3;73;55657
681565;957038;675968,7;147;93122
871231;1705721;526622,8;52;44746
988946;258378;207704,3;44;36003
292241;43963;41505,51;0;592
786785;395287;551709,8;56;48748
604598;1385071;374137,4;18;16059
916154;354615;991660,9;1234;653931
468314;1682557;332127,8;197;114312
1691525;573505;726372,5;208;167771
642492;139394;425563,1;43;38299
947874;1606213;315169,9;36;28386
126130;1490480;598060,1;171;83360
1158636;1351024;813257,3;124;98390
763192;811087;429575,8;213;171038
799811;693583;355935,3;53;31523
665340;615932;390811,1;64;52049
1003602;559090;165059,4;73;59408
1515167;1256389;303558,6;634;384548
922876;269080;194395,2;10;9489
1150757;374132;477127,4;265;205258
662355;1271541;442270,4;62;46599
1578067;1300264;281614,4;72;28845
1268164;48831;273282,8;20;16910
877191;22447;395832;83;66200
346793;735528;546354,2;343;247312
524496;1162608;483800,2;78;61707
859603;55348;194190,8;245;147147
349584;819950;499636,5;164;116424
830908;1125350;308498,3;27;24666
547084;1382521;482004,6;158;134648
1239784;1225753;579910,8;126;50059
988751;93201;612287,9;135;30183
1474545;1733264;784930,6;101;57226
381469;357063;218272,6;73;65286
584046;956524;65960,07;1;1207
759680;1422444;218408,3;9;8754
1167346;268360;224080,9;42;36131
1221638;1420932;215638,4;171;134271
28146;570464;312683,3;171;89979
222315;1109805;729034,6;517;339541
473832;740745;164896,9;32;20386
464293;64283;796670,7;177;127219
169087;1247330;437192,1;43;35777
1500928;948254;288118,5;54;44957
209505;695217;225199,9;35;25874
425480;1542125;553409,8;118;48127
1466594;1512834;122664,6;2;2563
878946;1181200;444205;101;74283
282790;1484865;619569,1;282;211946
1570317;1279498;454344,9;35;31349
1411961;520127;348448,8;138;66859
1183000;1134868;480371,3;99;76173
1720446;846650;110412,8;2;2035
1739860;591243;354642,7;30;19024
578308;673251;386264,6;77;60988
791804;260443;498187;193;148924
903034;1181878;381421,2;56;23364
908689;499039;352497,9;66;52660
761459;924467;378475,2;108;86707
1668713;227214;201567,6;11;9756
232336;1177814;593872,1;588;403853
531043;962154;312616;25;22865
1700448;1399111;825583,8;60;53964
1134012;40437;168731,1;20;17314
1138142;287879;392001,9;79;60080
744746;687416;512065,2;81;66102
1442443;1698304;673066,3;222;129017
1302343;1074024;558151,6;124;93798
88435;1067035;460398,4;128;89705
1252069;909684;648189,9;288;159143
369945;1280852;375170,5;216;55972
1648011;165036;81320,85;0;806
639090;284716;418670,5;27;18239
604145;379906;740479,8;54;41451
419741;1102921;473543,4;86;65079
1560750;1343102;112760,3;5;4743
1047161;234146;484155,8;320;186472
372568;1294170;599752,8;311;222947
603824;758291;646972,8;457;291551
890800;340749;31321,07;0;830
1201829;537871;269117,8;18;16036
1279707;503924;699871;196;155211
1260296;215618;345859,9;117;66838
1484034;954983;577814,8;231;166324
941294;1432034;345253,4;15;13732
836031;601678;933685,1;388;253071
719744;1067250;137137,8;9;8437
807868;611305;153179,1;35;30912
1730015;366007;317554,2;103;85363
323064;1415732;223609,6;29;25433
794965;754105;348089,6;26;23618
1365295;35221;456201,3;79;64745
471728;1146242;462029,5;15;14360
1384853;1208296;586426,4;243;137219
1325735;8173;264280,8;52;44484
470199;1074742;413520,3;105;87339
176234;911319;699035;338;214142
1452453;1576673;293202,5;139;93747
1145;1144087;804961,7;327;251829
649339;423471;586023,4;55;45140
545281;1393760;803480,3;1051;648344
1183210;732305;435281,8;167;52278
266889;959072;547509,1;29;23704
623358;1724510;294578,4;189;152618
1170877;1505862;282460,7;43;24084
389264;689029;33853,88;80;61406
1121864;1117506;1136922;242;183227
1156790;1140495;96900,1;2;2109
457791;876232;435883,6;74;62294
913071;1249513;55731,95;10;8825
1538321;873738;431308,2;223;124023
216040;389343;280035,8;20;18231
849507;1182023;504141,4;69;53697
406182;2627;133477,5;4;3879
1175239;1333028;438406,8;361;216201
231897;1171769;147609,2;60;44542
1012031;1008178;102679,2;1;1236
870553;1039456;297484,6;59;46524
1437347;644483;516458,9;844;385349
1679486;593777;206970,1;29;24435
311716;918457;555896,3;40;25488
679306;176563;469678,3;302;200424
1119419;1415371;189353,9;24;11455
1300687;1185928;785671,8;24;19343
826710;1737528;812305,1;111;88851
138115;769182;107933,8;21;16702
361425;390429;986279,4;1136;716058
524127;559284;304749,3;2;2231
541719;940361;474269,4;1381;823796
410270;1060450;931441,2;1419;720309
1311303;425475;891874,2;513;338790
733017;410337;757694,6;237;162427
1044589;962093;385796,5;28;24523
1421596;113685;560689,8;150;113543
246953;117334;482168,7;55;47195
1447746;1557906;916918,8;985;609251
941344;319293;90507,95;7;6414
937797;619863;112051,6;11;10217
194431;39477;374057,6;18;14803
1014522;1178734;756651,4;78;65963
1625934;964853;793355,3;206;154910
920516;1182309;348428;440;87218
1194912;1207313;602269,1;124;97126
810343;621602;608747,2;163;112080
484050;311269;275092,8;79;59722
497736;496986;681186,8;267;161288
234213;619035;858246,3;438;262133
1027073;1630840;541949,8;687;434880
185440;268969;339417,9;134;107114
876572;157325;529175,2;92;76766
1738374;1187002;222189,2;6;5970
938974;709376;815367,9;651;419643
289781;324807;498608,5;333;178392
1572437;42131;118474,6;7;6282
1197231;1648862;196939,1;26;20000
364852;502241;673922,3;16;13202
1670437;976134;496146,3;196;129246
1179115;346449;137531,3;9;7560
1249557;1295306;784753,4;341;87265
960023;1581874;615173,4;196;108995
151750;799994;242835,7;302;189000
1374233;1680283;521380,7;139;67583
1364196;950760;213249,6;25;21831
1323693;322308;539554;82;63913
1036819;1051555;402954,2;48;40319
434423;1670060;362454,2;222;155070
907503;857197;178542,3;132;53707
1184959;438932;323205,3;113;86333
25879;211139;588381,9;19;18123
892527;870104;460874,6;757;512053
1379475;768211;341197,8;56;44276
1168970;579786;681518,2;237;133527
1691015;1740094;767079,3;128;99379
571147;1002677;600858,8;47;36766
1184519;680623;569476,3;158;112882
381282;634733;285917,7;5;4855
1053544;1039297;741577,3;616;410025
5575;938379;898772;367;216422
1557367;1003290;382873,8;14;13094
1089779;1083620;115879,4;4;4461
745713;1250128;768132,2;304;170497
749911;145675;612440,3;1275;691816
1214439;439390;828474,7;571;379404
1339337;813240;276025,4;13;12494
1535773;740182;449681,2;58;34093
320570;1038418;731024,6;104;79437
402778;89918;295645,9;26;22111
202398;1128138;216835;17;14862
1375623;794446;794415,6;158;121567
1733867;1368700;393858,7;43;35812
379613;321015;128935,2;27;23472
882388;356195;298326,3;78;12523
670273;1544289;917197,9;961;512805
616516;1612805;592477,1;70;56475
851622;246580;174537,8;21;16521
626164;767188;307107,3;73;59705
865959;1553506;541686,6;148;120000
124391;129347;621647,1;328;165886
18300;1023294;266419,1;80;54988
1109946;1251624;544791,1;74;59854
400757;1502505;367807,6;85;64605
1211502;444336;170752,9;50;9342
360053;1087463;880053,6;152;115785
231954;963625;372851,8;48;38033
836898;622035;329809,8;120;97356
1307354;762920;662026,1;177;118918
1014021;1465677;339618,6;29;24111
704007;424697;103174,1;18;16291
367740;393715;267629,9;70;58663
1220000;1414749;388242,6;1;2009
1567473;1471130;623875,6;94;74158
1706217;1289193;429494,5;402;254985
114018;1297981;413060,3;133;103399
172458;593870;696555,4;56;47885
1710126;73051;203113,5;38;32427
1109837;352328;269243,7;47;38497
1429099;482242;196798,7;13;11987
967943;621706;430055,7;24;14375
854112;438051;276065,9;34;26855
1740741;1327409;543499,1;106;71665
1312334;1397489;516429,3;25;20258
775906;229586;255087,9;6;5565
683824;1607842;161473,3;91;72076
1497765;1144881;318465,8;51;41687
849499;1444293;179982,7;2;2793
1506205;1369183;388711,2;53;43810
1547893;1439796;907377,1;1207;726738
1428749;674225;198273,5;5;4645
1540886;1666907;348944,1;148;85178
330318;806670;241751;548;152383
915004;1382683;69070,46;21;11611
998098;763846;284394,8;26;23355
1256796;955026;583991,6;158;133982
1078420;531779;411955,8;84;74095
497733;82300;220783,7;38;24969
1315184;1674288;716177,8;144;121293
397572;1637189;721830,3;120;99125
102415;169984;682741,5;165;117896
695223;1476631;382339,7;87;65255
605369;250775;146281,5;16;13970
1544815;772176;126565,9;7;6475
1488970;265833;218746,2;46;34726
311445;1485253;342361,5;52;44197
549033;1733902;219007,4;53;42937
798091;293718;454727,5;37;29161
825418;931803;372692,5;94;26028
107733;934070;280968,6;16;13051
412405;1674250;782392,4;39;32287
399391;12060;489577,4;112;79998
717388;1473397;433493,6;153;120210
529421;965986;645562,4;370;216743
647147;767198;527259,7;103;80658
129109;1576516;563838,6;126;93381
971611;1655303;352962,9;18;9920
1337381;1258765;716129,1;71;56378
1723600;64255;920483,3;89;68568
1061538;79543;585567,5;236;159013
1006454;142828;532416,2;1444;945716
1638311;732265;297705,9;187;90824
452401;1516142;413661,7;94;75491
405992;1089117;323978,8;22;18548
1478286;204015;402161,9;69;49274
1001480;383380;325884,2;490;269576
1566555;1208101;455994,1;214;66777
1224784;172764;568074,6;20;17141
1515191;683163;469373,6;221;145559
759243;876571;480635,8;462;278980
1465952;578828;313982,6;23;18541
125028;721772;545791,8;237;171944
136723;479527;267597,4;86;25533
513642;638329;25769,21;16;13568
396521;1283925;276990,9;59;45311
314716;761163;630716,8;290;218197
1614863;28190;459246,3;203;113489
1672214;269576;435920,3;1240;768394
35938;1411724;99974,27;6;5365
1304257;945844;164551,4;6;5545
1067404;1184903;374187,9;92;72109
1232298;443131;476875;31;25527
1510316;1490327;372821;79;59451
9961;1508109;445706,7;75;60983
430518;1164616;176264,4;56;41537
1488172;1040436;91199,67;27;2208
1049611;184966;393363,6;280;64972
358189;427625;478931;309;193238
